symbol,sector
TXUG,Financials
TXXD,Financials
TXXI,Financials
TXXS,Financials
TY,Financials
TYA,Financials
TYD,Financials
TYG,Financials
TYGO,Information Technology
TYL,Information Technology
TYLD,Financials
TYLG,Financials
TYO,Financials
TYRA,Health Care
TZA,Financials
TZOO,Communication Services
U,Information Technology
UA,Consumer Discretionary
UAA,Consumer Discretionary
UAC,Financials
UAE,Financials
UAL,Industrials
UAMY,Materials
UAN,Materials
UAPR,Financials
UAUG,Financials
UAVS,Information Technology
UBCP,Financials
UBER,Industrials
UBND,Financials
UBOT,Financials
UBR,Financials
UBRL,Financials
UBS,Financials
UBSI,Financials
UBT,Financials
UBXG,Information Technology
UCAR,Consumer Discretionary
UCB,Financials
UCC,Financials
UCIB,Financials
UCL,Communication Services
UCO,Financials
UCON,Financials
UCRD,Financials
UCTT,Information Technology
UCYB,Financials
UDEC,Financials
UDI,Financials
UDIV,Financials
UDMY,Consumer Staples
UDN,Financials
UDR,Real Estate
UE,Real Estate
UEC,Energy
UECG,Financials
UEIC,Information Technology
UEVM,Financials
UFCS,Financials
UFEB,Financials
UFG,Industrials
UFI,Consumer Discretionary
UFIV,Financials
UFO,Financials
UFOD,Financials
UFPI,Industrials
UFPT,Health Care
UG,Consumer Staples
UGA,Financials
UGE,Financials
UGI,Utilities
UGL,Financials
UGP,Energy
UGRO,Industrials
UHAL,Industrials
UHAL-B,Industrials
UHAL.B,Industrials
UHG,Consumer Discretionary
UHS,Health Care
UHT,Real Estate
UI,Information Technology
UIS,Information Technology
UITB,Financials
UIVM,Financials
UJAN,Financials
UJB,Financials
UJUL,Financials
UJUN,Financials
UK,Real Estate
UL,Consumer Staples
ULBI,Industrials
ULCC,Industrials
ULE,Financials
ULH,Industrials
ULS,Industrials
ULST,Financials
ULTA,Consumer Discretionary
ULTI,Financials
ULTY,Financials
ULVM,Financials
UMAC,Information Technology
UMAR,Financials
UMAY,Financials
UMBF,Financials
UMC,Information Technology
UMDD,Financials
UMH,Real Estate
UMI,Financials
UMMA,Financials
UNB,Financials
UNCY,Health Care
UNF,Industrials
UNFI,Consumer Staples
UNG,Financials
UNH,Health Care
UNHG,Financials
UNHU,Financials
UNIT,Communication Services
UNIY,Financials
UNL,Financials
UNM,Financials
UNOV,Financials
UNP,Industrials
UNTY,Financials
UNX,Financials
UOCT,Financials
UONE,Communication Services
UP,Industrials
UPAR,Financials
UPB,Health Care
UPBD,Consumer Discretionary
UPC,Health Care
UPGD,Financials
UPGR,Financials
UPLD,Information Technology
UPRO,Financials
UPS,Industrials
UPSD,Financials
UPSG,Financials
UPST,Financials
UPSX,Financials
UPV,Financials
UPWK,Industrials
UPXI,Communication Services
URA,Financials
URAA,Financials
URAN,Financials
URBN,Consumer Discretionary
URE,Financials
URG,Energy
URGN,Health Care
URI,Industrials
URNJ,Financials
URNM,Financials
UROY,Energy
URSP,Financials
URTH,Financials
URTY,Financials
USAC,Energy
USAF,Financials
USAI,Financials
USAR,Materials
USAS,Materials
USAU,Materials
USAX,Financials
USB,Financials
USBC,Information Technology
USCA,Financials
USCB,Financials
USCI,Financials
USCL,Financials
USD,Financials
USDU,Financials
USDX,Financials
USE,Financials
USEA,Industrials
USEG,Energy
USEP,Financials
USFD,Consumer Staples
USFE,Financials
USFR,Financials
USGG,Financials
USGO,Materials
USHY,Financials
USIG,Financials
USIN,Financials
USIO,Information Technology
USL,Financials
USLM,Materials
USLN,Financials
USMC,Financials
USMD,Financials
USMF,Financials
USML,Financials
USMV,Financials
USNA,Consumer Staples
USNG,Financials
USNZ,Financials
USO,Financials
USOI,Financials
USOY,Financials
USPH,Health Care
USPX,Financials
USRD,Financials
USRT,Financials
USSE,Financials
USSG,Financials
USSH,Financials
UST,Financials
USTB,Financials
USVM,Financials
USVN,Financials
USXF,Financials
UTEN,Financials
UTES,Financials
UTHR,Health Care
UTHY,Financials
UTI,Consumer Staples
UTL,Utilities
UTMD,Health Care
UTRE,Financials
UTSI,Information Technology
UTSL,Financials
UTWO,Financials
UTWY,Financials
UTZ,Consumer Staples
UUP,Financials
UUU,Industrials
UUUG,Financials
UUUU,Energy
UVE,Financials
UVIX,Financials
UVSP,Financials
UVV,Consumer Staples
UVXY,Financials
UWM,Financials
UWMC,Financials
UX,Financials
UXAP,Financials
UXI,Financials
UXIN,Consumer Discretionary
UXJA,Financials
UXJL,Financials
UXOC,Financials
UXRP,Financials
UYG,Financials
UYLD,Financials
UYM,Financials
UYSC,Financials
V,Financials
VABK,Financials
VABS,Financials
VAC,Consumer Discretionary
VACH,Financials
VACI,Financials
VAL,Energy
VALE,Materials
VALG,Financials
VALN,Health Care
VALQ,Financials
VALU,Financials
VAMO,Financials
VANI,Health Care
VATE,Industrials
VAVX,Financials
VB,Financials
VBCA,Financials
VBCB,Financials
VBCC,Financials
VBCD,Financials
VBCE,Financials
VBCF,Financials
VBCG,Financials
VBCH,Financials
VBCI,Financials
VBCJ,Financials
VBIL,Financials
VBIX,Communication Services
VBK,Financials
VBND,Financials
VBNK,Financials
VBR,Financials
VC,Consumer Discretionary
VCEB,Financials
VCEL,Health Care
VCIG,Industrials
VCIT,Financials
VCLN,Financials
VCLT,Financials
VCOB,Financials
VCR,Financials
VCRB,Financials
VCRM,Financials
VCSH,Financials
VCTR,Financials
VCV,Financials
VCYT,Health Care
VDC,Financials
VDE,Financials
VDI,Financials
VDIG,Financials
VEA,Financials
VECO,Information Technology
VEEA,Information Technology
VEEE,Consumer Discretionary
VEEV,Health Care
VEFA,Financials
VEGA,Financials
VEGI,Financials
VEGN,Financials
VEL,Financials
VELO,Information Technology
VEM,Financials
VEMY,Financials
VENU,Consumer Discretionary
VEON,Communication Services
VERA,Health Care
VERI,Information Technology
VERS,Financials
VERU,Health Care
VERX,Information Technology
VET,Energy
VETZ,Financials
VEU,Financials
VEXC,Financials
VFC,Consumer Discretionary
VFF,Consumer Staples
VFH,Financials
VFL,Financials
VFLO,Financials
VFMF,Financials
VFMO,Financials
VFMV,Financials
VFQY,Financials
VFS,Consumer Discretionary
VFVA,Financials
VG,Energy
VGAS,Utilities
VGHY,Financials
VGIT,Financials
VGK,Financials
VGLT,Financials
VGM,Financials
VGMS,Financials
VGNT,Consumer Discretionary
VGRO,Financials
VGSH,Financials
VGSR,Financials
VGT,Financials
VGUS,Financials
VGVT,Financials
VGZ,Materials
VHC,Information Technology
VHCP,Financials
VHI,Materials
VHT,Financials
VIA,Information Technology
VIAV,Information Technology
VICE,Financials
VICI,Real Estate
VICR,Industrials
VIDI,Financials
VIG,Financials
VIGI,Financials
VIK,Consumer Discretionary
VINP,Financials
VIOG,Financials
VIOO,Financials
VIOT,Consumer Discretionary
VIOV,Financials
VIPS,Consumer Discretionary
VIR,Health Care
VIRC,Consumer Discretionary
VIRT,Financials
VIS,Financials
VISN,Information Technology
VIST,Energy
VITL,Consumer Staples
VIV,Communication Services
VIVO,Information Technology
VIVS,Health Care
VIXM,Financials
VIXY,Financials
VKI,Financials
VKQ,Financials
VKTX,Health Care
VLGEA,Consumer Staples
VLLU,Financials
VLN,Information Technology
VLO,Energy
VLRS,Industrials
VLT,Financials
VLTO,Industrials
VLU,Financials
VLUE,Financials
VLY,Financials
VMAR,Consumer Discretionary
VMAX,Financials
VMBS,Financials
VMC,Materials
VMD,Health Care
VMI,Industrials
VMO,Financials
VMSB,Financials
VNAM,Financials
VNCE,Consumer Discretionary
VNDA,Health Care
VNET,Information Technology
VNIE,Financials
VNLA,Financials
VNM,Financials
VNME,Financials
VNO,Real Estate
VNOM,Energy
VNQ,Financials
VNQI,Financials
VNRX,Health Care
VNSE,Financials
VNT,Information Technology
VNTG,Industrials
VO,Financials
VOC,Energy
VOD,Communication Services
VOE,Financials
VOLT,Financials
VONE,Financials
VONG,Financials
VONV,Financials
VOO,Financials
VOOG,Financials
VOOV,Financials
VOR,Health Care
VOT,Financials
VOTE,Financials
VOX,Financials
VOXP,Financials
VOXR,Materials
VOYA,Financials
VOYG,Industrials
VOYX,Financials
VPC,Financials
VPG,Information Technology
VPL,Financials
VPLS,Financials
VPU,Financials
VPV,Financials
VRA,Consumer Discretionary
VRAI,Financials
VRAX,Health Care
VRCA,Health Care
VRDN,Health Care
VRE,Real Estate
VREX,Health Care
VRIG,Financials
VRM,Financials
VRME,Industrials
VRNS,Information Technology
VRP,Financials
VRRM,Industrials
VRSK,Industrials
VRSN,Information Technology
VRT,Industrials
VRTL,Financials
VRTS,Financials
VRTX,Health Care
VS,Information Technology
VSA,Consumer Staples
VSAT,Information Technology
VSCO,Consumer Discretionary
VSDA,Financials
VSDB,Financials
VSDM,Financials
VSEC,Industrials
VSEE,Health Care
VSGX,Financials
VSH,Information Technology
VSHY,Financials
VSLU,Financials
VSME,Communication Services
VSMV,Financials
VSNT,Communication Services
VSOL,Financials
VSS,Financials
VST,Utilities
VSTD,Consumer Discretionary
VSTL,Financials
VSTM,Health Care
VSTS,Industrials
VT,Financials
VTAK,Health Care
VTC,Financials
VTEB,Financials
VTEC,Financials
VTEI,Financials
VTEL,Financials
VTES,Financials
VTEX,Information Technology
VTG,Financials
VTGN,Health Care
VTHR,Financials
VTI,Financials
VTIP,Financials
VTIX,Information Technology
VTMX,Real Estate
VTN,Financials
VTOL,Energy
VTP,Financials
VTR,Real Estate
VTRS,Health Care
VTS,Energy
VTSI,Information Technology
VTV,Financials
VTVT,Health Care
VTWG,Financials
VTWO,Financials
VTWV,Financials
VUG,Financials
VUS,Financials
VUSB,Financials
VUSE,Financials
VUSG,Financials
VUSI,Financials
VUSV,Financials
VUZI,Information Technology
VV,Financials
VVOS,Health Care
VVV,Consumer Discretionary
VVX,Industrials
VWAV,Industrials
VWID,Financials
VWO,Financials
VWOB,Financials
VXF,Financials
VXUS,Financials
VXX,Financials
VXZ,Financials
VYGR,Health Care
VYLD,Financials
VYM,Financials
VYMI,Financials
VYNE,Health Care
VYX,Information Technology
VZ,Communication Services
VZLA,Materials
W,Consumer Discretionary
WAB,Industrials
WABC,Financials
WABF,Financials
WAFD,Financials
WAFU,Consumer Staples
WAGN,Financials
WAI,Financials
WAL,Financials
WALD,Consumer Staples
WAMA,Financials
WANT,Financials
WAR,Financials
WASH,Financials
WAT,Health Care
WATT,Information Technology
WAVE,Utilities
WAY,Health Care
WB,Communication Services
WBD,Communication Services
WBI,Energy
WBIF,Financials
WBIG,Financials
WBIL,Financials
WBIY,Financials
WBS,Financials
WBTN,Communication Services
WBUY,Consumer Discretionary
WBX,Information Technology
WCAP,Financials
WCBR,Financials
WCC,Industrials
WCEO,Financials
WCLD,Financials
WCME,Financials
WCMI,Financials
WCN,Industrials
WCPB,Financials
WCT,Information Technology
WD,Financials
WDAF,Financials
WDAY,Information Technology
WDC,Information Technology
WDCX,Financials
WDEF,Financials
WDFC,Consumer Staples
WDGF,Financials
WDH,Financials
WDI,Financials
WDIV,Financials
WDNA,Financials
WDS,Energy
WDTE,Financials
WEAT,Financials
WEAV,Health Care
WEBL,Financials
WEBS,Financials
WEC,Utilities
WEED,Financials
WEEI,Financials
WEEK,Financials
WEEL,Financials
WELL,Real Estate
WEN,Consumer Discretionary
WENN,Financials
WEPN,Financials
WERN,Industrials
WES,Energy
WEST,Consumer Staples
WETH,Information Technology
WETO,Information Technology
WEX,Financials
WEYS,Consumer Discretionary
WF,Financials
WFC,Financials
WFCF,Industrials
WFF,Industrials
WFG,Materials
WFRD,Energy
WGMI,Financials
WGO,Consumer Discretionary
WGRX,Health Care
WGS,Health Care
WH,Consumer Discretionary
WHD,Energy
WHF,Financials
WHG,Financials
WHLR,Real Estate
WHR,Consumer Discretionary
WHWK,Health Care
WILC,Consumer Staples
WIMA,Financials
WIMI,Communication Services
WINA,Consumer Discretionary
WING,Consumer Discretionary
WINN,Financials
WIP,Financials
WISD,Financials
WISE,Financials
WIT,Information Technology
WIX,Information Technology
WK,Information Technology
WKC,Energy
WKEY,Information Technology
WKHS,Consumer Discretionary
WKSP,Consumer Discretionary
WLAC,Financials
WLDN,Industrials
WLDR,Financials
WLDS,Information Technology
WLDU,Financials
WLFC,Industrials
WLII,Financials
WLK,Materials
WLKP,Materials
WLTG,Financials
WLTH,Information Technology
WLY,Communication Services
WM,Industrials
WMB,Energy
WMG,Communication Services
WMK,Consumer Staples
WMS,Industrials
WMSB,Financials
WMT,Consumer Staples
WMTI,Financials
WNC,Industrials
WNEB,Financials
WNTR,Financials
WOK,Health Care
WOLF,Information Technology
WOMN,Financials
WOOD,Financials
WOOF,Consumer Discretionary
WOR,Industrials
WORX,Health Care
WPC,Real Estate
WPM,Materials
WPP,Communication Services
WPRT,Consumer Discretionary
WQTM,Financials
WRAP,Information Technology
WRB,Financials
WRBY,Health Care
WRD,Information Technology
WRLD,Financials
WRN,Materials
WRND,Financials
WS,Materials
WSBC,Financials
WSBF,Financials
WSBK,Financials
WSC,Industrials
WSDB,Financials
WSFS,Financials
WSGE,Financials
WSHP,Communication Services
WSM,Consumer Discretionary
WSML,Financials
WSO,Industrials
WSR,Real Estate
WST,Health Care
WSTN,Financials
WT,Financials
WTAI,Financials
WTBA,Financials
WTBN,Financials
WTF,Financials
WTFC,Financials
WTG,Financials
WTI,Energy
WTIB,Financials
WTID,Financials
WTIP,Financials
WTIU,Financials
WTLS,Financials
WTM,Financials
WTMF,Financials
WTMU,Financials
WTMY,Financials
WTO,Information Technology
WTPI,Financials
WTRE,Financials
WTRG,Utilities
WTS,Industrials
WTTR,Energy
WTV,Financials
WTW,Financials
WU,Financials
WUGI,Financials
WULF,Financials
WULX,Financials
WVE,Health Care
WVVI,Consumer Staples
WWD,Industrials
WWJD,Financials
WWR,Materials
WWW,Consumer Discretionary
WXET,Financials
WXM,Industrials
WY,Real Estate
WYFI,Information Technology
WYHG,Consumer Staples
WYNN,Consumer Discretionary
WYY,Information Technology
WZRD,Financials
XAGG,Financials
XAIL,Financials
XAIR,Health Care
XAIX,Financials
XAPR,Financials
XAR,Financials
XAUG,Financials
XB,Financials
XBAP,Financials
XBB,Financials
XBCI,Financials
XBFR,Financials
XBI,Financials
XBIL,Financials
XBIO,Health Care
XBIT,Health Care
XBJA,Financials
XBJL,Financials
XBOC,Financials
XBOX,Financials
XBP,Information Technology
XBTY,Financials
XC,Financials
XCBE,Financials
XCCC,Financials
XCEM,Financials
XCH,Industrials
XCHG,Financials
XCLR,Financials
XCNY,Financials
XCOR,Financials
XCUR,Health Care
XDAT,Financials
XDEC,Financials
XDEF,Financials
XDIV,Financials
XDQQ,Financials
XDSQ,Financials
XDTE,Financials
XEL,Utilities
XELB,Consumer Discretionary
XEMD,Financials
XEML,Financials
XENE,Health Care
XERS,Health Care
XES,Financials
XFEB,Financials
XFIV,Financials
XFLT,Financials
XFLX,Financials
XFOR,Health Care
XGN,Health Care
XHB,Financials
XHE,Financials
XHG,Financials
XHLD,Communication Services
XHLF,Financials
XHR,Real Estate
XHS,Financials
XHYC,Financials
XHYD,Financials
XHYE,Financials
XHYF,Financials
XHYH,Financials
XHYI,Financials
XHYT,Financials
XIDE,Financials
XIDV,Financials
XIFR,Utilities
XIJN,Financials
XIMR,Financials
XISE,Financials
XITK,Financials
XJAN,Financials
XJH,Financials
XJR,Financials
XJUL,Financials
XJUN,Financials
XLB,Materials
XLBI,Financials
XLC,Communication Services
XLCI,Financials
XLE,Energy
XLEI,Financials
XLF,Financials
XLFI,Financials
XLG,Financials
XLI,Industrials
XLII,Financials
XLK,Information Technology
XLKI,Financials
XLO,Health Care
XLP,Consumer Staples
XLRE,Real Estate
XLRI,Financials
XLSI,Financials
XLSR,Financials
XLU,Utilities
XLUI,Financials
XLV,Health Care
XLVI,Financials
XLY,Consumer Discretionary
XLYI,Financials
XMAG,Financials
XMAR,Financials
XMAY,Financials
XME,Financials
XMHQ,Financials
XMLV,Financials
XMMO,Financials
XMPT,Financials
XMTR,Industrials
XMVM,Financials
XNAV,Financials
XNCR,Health Care
XNDU,Information Technology
XNET,Information Technology
XNOV,Financials
XNTK,Financials
XOCT,Financials
XOEF,Financials
XOEX,Financials
XOM,Energy
XOMA,Health Care
XOMO,Financials
XOMX,Financials
XOMZ,Financials
XONE,Financials
XOP,Financials
XOS,Industrials
XOVR,Financials
XP,Financials
XPAY,Financials
XPEG,Financials
XPEL,Consumer Discretionary
XPER,Information Technology
XPEV,Consumer Discretionary
XPH,Financials
XPL,Materials
XPND,Financials
XPO,Industrials
XPOF,Consumer Discretionary
XPON,Industrials
XPP,Financials
XPRO,Energy
XQQI,Financials
XRAY,Health Care
XRLX,Financials
XRMI,Financials
XRN,Real Estate
XRP,Financials
XRPC,Financials
XRPI,Financials
XRPK,Financials
XRPM,Financials
XRPN,Financials
XRPR,Financials
XRPT,Financials
XRPZ,Financials
XRT,Financials
XRTX,Health Care
XRX,Industrials
XSD,Financials
XSEP,Financials
XSHD,Financials
XSHQ,Financials
XSLL,Financials
XSLV,Financials
XSMO,Financials
XSOE,Financials
XSPI,Financials
XSVM,Financials
XSVN,Financials
XT,Financials
XTAP,Financials
XTEN,Financials
XTIA,Industrials
XTJA,Financials
XTJL,Financials
XTKG,Information Technology
XTL,Financials
XTLB,Health Care
XTN,Financials
XTNT,Health Care
XTOC,Financials
XTR,Financials
XTRE,Financials
XTWO,Financials
XTWY,Financials
XUDV,Financials
XUSP,Financials
XV,Financials
XVOL,Financials
XVV,Financials
XWEL,Health Care
XWIN,Consumer Discretionary
XXI,Financials
XXII,Consumer Staples
XXRP,Financials
XXV,Financials
XXX,Financials
XYF,Financials
XYL,Industrials
XYLD,Financials
XYLG,Financials
XYZ,Financials
XYZG,Financials
XYZY,Financials
XZO,Financials
YAAS,Information Technology
YALA,Information Technology
YALL,Financials
YANG,Financials
YB,Information Technology
YBIT,Financials
YBMN,Financials
YBST,Financials
YBTC,Financials
YBTY,Financials
YCBD,Health Care
YCL,Financials
YCS,Financials
YDDL,Industrials
YDEC,Financials
YDES,Health Care
YDKG,Communication Services
YEAR,Financials
YELP,Communication Services
YETH,Financials
YETI,Consumer Discretionary
YEXT,Information Technology
YFFI,Financials
YFYA,Financials
YGLD,Financials
YHC,Consumer Staples
YHGJ,Consumer Discretionary
YHNA,Financials
YI,Health Care
YIBO,Information Technology
YINN,Financials
YJ,Consumer Discretionary
YJUN,Financials
YLD,Financials
YLDE,Financials
YMAG,Financials
YMAR,Financials
YMAT,Materials
YMAX,Financials
YMM,Information Technology
YMT,Information Technology
YNOT,Financials
YOKE,Financials
YOLO,Financials
YOU,Information Technology
YOUL,Consumer Staples
YPF,Energy
YQ,Consumer Staples
YQQQ,Financials
YRD,Financials
YSEP,Financials
YSG,Consumer Staples
YSPY,Financials
YSS,Industrials
YSXT,Industrials
YTRA,Consumer Discretionary
YUM,Consumer Discretionary
YUMC,Consumer Discretionary
YXI,Financials
YXT,Information Technology
YYAI,Information Technology
YYGH,Consumer Discretionary
YYY,Financials
YYYM,Financials
Z,Real Estate
ZALT,Financials
ZAP,Financials
ZAPR,Financials
ZAUG,Financials
ZBAI,Financials
ZBAO,Financials
ZBH,Health Care
ZBIO,Health Care
ZBRA,Information Technology
ZCBA,Financials
ZCBB,Financials
ZCBC,Financials
ZCBE,Financials
ZCBF,Financials
ZCBG,Financials
ZCMD,Health Care
ZD,Communication Services
ZDAI,Industrials
ZDEK,Financials
ZDGE,Communication Services
ZECP,Financials
ZENA,Information Technology
ZEO,Information Technology
ZEPP,Information Technology
ZETA,Information Technology
ZETX,Financials
ZFEB,Financials
ZG,Real Estate
ZGN,Consumer Discretionary
ZH,Communication Services
ZHDG,Financials
ZHOG,Financials
ZIG,Financials
